model_id	variant_tag	time_limit	language	content_mode	group_key	group_value	count	correct	accuracy	latency_avg	latency_p50	latency_p95	latency_p99	prompt_tokens	completion_tokens	total_tokens	score	prompt_cost	completion_cost	total_cost
openai/gpt-oss-20b	hyperbolic	off	ko	text_only	prob_area	미적분	8	7	0.875	17.3309875	10.277149999999999	52.18109999999997	65.03085999999999	3849	21841	25690	22.0	0.00015396000000000002	0.00087364	0.0010276
openai/gpt-oss-20b	hyperbolic	off	ko	text_only	prob_area	수학1	11	11	1.0	8.186654545454545	4.3991	22.6494	29.260120000000004	5019	14516	19535	36.0	0.00020075999999999997	0.00058064	0.0007814
openai/gpt-oss-20b	hyperbolic	off	ko	text_only	prob_area	수학2	11	10	0.9090909090909091	23.34967272727273	6.1432	103.22465000000001	157.83157000000008	4840	34387	39227	34.0	0.00019360000000000002	0.00137548	0.00156908
openai/gpt-oss-20b	hyperbolic	off	ko	text_only	prob_area	확률과통계	8	8	1.0	24.2822375	5.4839	81.20515499999999	83.36191099999999	3894	27416	31310	26.0	0.00015576000000000004	0.0010966399999999999	0.0012523999999999999
openai/gpt-oss-20b	hyperbolic	on	en	text_only	prob_area	기하	8	7	0.875	34.863175	10.096250000000001	133.52239999999992	170.42471999999995	3956	36189	40145	22.0	0.00015824	0.00144756	0.0016058
openai/gpt-oss-20b	hyperbolic	on	en	text_only	prob_area	미적분	8	7	0.875	37.1541125	7.947900000000001	159.67859999999988	218.66003999999992	3961	32731	36692	22.0	0.00015843999999999998	0.0013092400000000001	0.0014676799999999999
openai/gpt-oss-20b	hyperbolic	on	en	text_only	prob_area	수학1	11	11	1.0	29.606654545454546	3.5529	132.4488	203.81848000000008	5124	34769	39893	36.0	0.00020496	0.00139076	0.0015957200000000001
openai/gpt-oss-20b	hyperbolic	on	en	text_only	prob_area	수학2	11	11	1.0	14.571527272727273	4.39	59.82515	72.94183000000001	4976	20089	25065	38.0	0.00019904	0.0008035599999999999	0.0010026
openai/gpt-oss-20b	hyperbolic	on	en	text_only	prob_area	확률과통계	8	8	1.0	18.0041625	5.2418	67.73544499999997	79.898449	4006	22199	26205	26.0	0.00016024	0.0008879599999999999	0.0010482
openai/gpt-oss-20b	hyperbolic	on	ko	text_only	prob_area	기하	8	7	0.875	122.8547375	14.51245	469.8415799999999	495.061516	4604	77235	81839	22.0	0.00018416	0.0030894000000000004	0.00327356
openai/gpt-oss-20b	hyperbolic	on	ko	text_only	prob_area	미적분	8	8	1.0	35.050675	9.2906	140.7282199999999	187.08860399999995	4609	27719	32328	26.0	0.00018436	0.00110876	0.00129312
openai/gpt-oss-20b	hyperbolic	on	ko	text_only	prob_area	수학1	11	11	1.0	37.74664545454546	3.1461	177.5032	223.68928000000005	6024	49592	55616	36.0	0.00024096000000000002	0.0019836800000000003	0.0022246400000000004
openai/gpt-oss-20b	hyperbolic	on	ko	text_only	prob_area	수학2	11	9	0.8181818181818182	10.966090000000001	5.8398	39.35158499999994	60.251277000000016	5230	13142	18372	31.0	0.0002092	0.00052568	0.00073488
openai/gpt-oss-20b	hyperbolic	on	ko	text_only	prob_area	확률과통계	8	8	1.0	9.1391625	3.3912999999999998	26.467724999999994	30.292104999999996	4654	12681	17335	26.0	0.00018616000000000002	0.00050724	0.0006934
x-ai/grok-4	xai	off	en	text_only	prob_area	기하	8	8	1.0	141.7727	87.4623	369.1164799999999	422.0575359999999	8125	61953	70078	26.0	0.04875	1.85859	1.90734
x-ai/grok-4	xai	off	en	text_only	prob_area	미적분	8	7	0.875	175.5865625	47.1341	724.7130099999995	1000.1662019999999	8167	74742	82909	22.0	0.049002	2.24226	2.291262
x-ai/grok-4	xai	off	en	text_only	prob_area	수학1	11	10	0.9090909090909091	84.62917272727273	29.8485	305.4788	348.4279200000001	10940	51488	62428	32.0	0.06564	1.54464	1.61028
x-ai/grok-4	xai	off	en	text_only	prob_area	수학2	11	10	0.9090909090909091	198.28701818181818	43.1164	946.87625	1534.8935700000004	10827	123857	134684	34.0	0.064962	3.71571	3.780672
x-ai/grok-4	xai	off	en	text_only	prob_area	확률과통계	8	8	1.0	72.89393749999999	56.39285	162.094475	167.22841499999998	8256	31603	39859	26.0	0.04953600000000001	0.94809	0.9976259999999999
x-ai/grok-4	xai	off	en	image_only	prob_area	기하	8	3	0.375	466.55825	344.01014999999995	1147.05073	1175.055266	8738	189563	198301	8.0	0.052428	5.68689	5.739318
x-ai/grok-4	xai	off	en	image_only	prob_area	미적분	8	3	0.375	406.486225	452.2633	699.78531	729.2198619999999	8746	183763	192509	9.0	0.052475999999999995	5.512889999999999	5.565365999999999
x-ai/grok-4	xai	off	en	image_only	prob_area	수학1	11	6	0.5454545454545454	288.7835818181818	110.8737	888.4331999999999	983.69136	12011	142640	154651	18.0	0.07206600000000002	4.2792	4.351266
x-ai/grok-4	xai	off	en	image_only	prob_area	수학2	11	9	0.8181818181818182	349.55678181818183	106.6496	1034.79725	1145.6352100000001	12014	167953	179967	30.0	0.07208400000000001	5.03859	5.110674
x-ai/grok-4	xai	off	en	image_only	prob_area	확률과통계	8	5	0.625	307.1097125	256.98325	671.181155	709.966951	8738	118667	127405	15.0	0.052428	3.56001	3.612438
x-ai/grok-4	xai	off	en	text_fig	prob_area	기하	8	8	1.0	133.5006875	77.30415	420.11307999999974	532.2226159999998	8896	66623	75519	26.0	0.05337600000000001	1.99869	2.052066
x-ai/grok-4	xai	off	en	text_fig	prob_area	미적분	8	7	0.875	120.117125	53.86	419.0853799999998	534.9060359999999	8424	57381	65805	22.0	0.050544	1.72143	1.7719740000000002
x-ai/grok-4	xai	off	en	text_fig	prob_area	수학1	11	10	0.9090909090909091	75.10984545454545	30.0465	266.01335	330.39619000000005	11454	46091	57545	32.0	0.06872400000000001	1.38273	1.451454
x-ai/grok-4	xai	off	en	text_fig	prob_area	수학2	11	11	1.0	82.07588181818181	45.0943	285.12244999999996	290.53833	10827	40668	51495	38.0	0.064962	1.22004	1.285002
x-ai/grok-4	xai	off	en	text_fig	prob_area	확률과통계	8	8	1.0	76.7163625	73.63204999999999	158.15311999999997	172.416544	8770	29695	38465	26.0	0.05262	0.8908499999999999	0.94347
x-ai/grok-4	xai	off	ko	text_only	prob_area	기하	8	8	1.0	277.72373749999997	121.77335	1032.2117649999993	1369.8917929999998	8645	114741	123386	26.0	0.05187	3.4422300000000003	3.4941000000000004
x-ai/grok-4	xai	off	ko	text_only	prob_area	미적분	8	8	1.0	151.5987625	63.39215	511.2751699999998	619.6395939999999	8687	67612	76299	26.0	0.052121999999999995	2.02836	2.080482
x-ai/grok-4	xai	off	ko	text_only	prob_area	수학1	11	11	1.0	70.29497272727272	27.7439	228.6977	321.29434000000003	11655	44142	55797	36.0	0.06993	1.32426	1.39419
x-ai/grok-4	xai	off	ko	text_only	prob_area	수학2	11	10	0.9090909090909091	180.28484545454546	45.1261	812.0346000000001	1326.5444400000003	11542	118577	130119	34.0	0.06925200000000001	3.5573099999999998	3.626562
x-ai/grok-4	xai	off	ko	text_only	prob_area	확률과통계	8	8	1.0	67.9329875	51.1773	158.15319499999998	171.42919899999998	8776	27664	36440	26.0	0.052656	0.82992	0.8825759999999999
x-ai/grok-4	xai	off	ko	image_only	prob_area	기하	8	3	0.375	547.8155624999999	526.76505	1156.799775	1161.638035	9250	230198	239448	8.0	0.05550000000000001	6.905939999999999	6.96144
x-ai/grok-4	xai	off	ko	image_only	prob_area	미적분	8	2	0.25	451.355025	497.08415	875.3884949999998	935.3897789999999	9258	201384	210642	5.0	0.055547999999999986	6.041519999999999	6.097068000000001
x-ai/grok-4	xai	off	ko	image_only	prob_area	수학1	11	6	0.5454545454545454	260.8283090909091	210.3585	682.7564500000001	708.25273	12715	147564	160279	18.0	0.07629000000000001	4.42692	4.50321
x-ai/grok-4	xai	off	ko	image_only	prob_area	수학2	11	8	0.7272727272727273	306.0478090909091	47.4528	1053.05275	1294.2335900000003	12718	165005	177723	26.0	0.07630800000000001	4.95015	5.026458
x-ai/grok-4	xai	off	ko	image_only	prob_area	확률과통계	8	5	0.625	330.7622875	262.40725000000003	809.2242699999998	881.6613339999998	9250	118070	127320	14.0	0.05550000000000001	3.5421000000000005	3.5976000000000004
x-ai/grok-4	xai	off	ko	text_fig	prob_area	기하	8	7	0.875	252.00268749999998	91.95165	923.3894199999994	1222.7281239999998	9413	107261	116674	22.0	0.056478	3.2178299999999997	3.2743079999999996
x-ai/grok-4	xai	off	ko	text_fig	prob_area	미적분	8	8	1.0	131.219675	53.435199999999995	454.80313499999977	572.0161469999998	8943	62765	71708	26.0	0.053658	1.8829500000000001	1.936608
x-ai/grok-4	xai	off	ko	text_fig	prob_area	수학1	11	11	1.0	76.88001818181819	34.3284	229.84629999999999	274.43230000000005	12167	43668	55835	36.0	0.07300200000000001	1.3100399999999999	1.3830419999999999
x-ai/grok-4	xai	off	ko	text_fig	prob_area	수학2	11	10	0.9090909090909091	161.22616363636365	45.1137	712.14505	1114.2804500000004	11542	78835	90377	34.0	0.06925200000000001	2.36505	2.434302
x-ai/grok-4	xai	off	ko	text_fig	prob_area	확률과통계	8	8	1.0	77.2213375	57.628150000000005	160.313575	165.348955	9288	25716	35004	26.0	0.05572800000000001	0.7714799999999999	0.8272079999999999
x-ai/grok-4	xai	on	en	text_only	prob_area	기하	8	8	1.0	194.0999125	92.33779999999999	705.4335599999996	939.0494319999997	8781	80693	89474	26.0	0.052686000000000004	2.4207899999999998	2.4734760000000002
x-ai/grok-4	xai	on	en	text_only	prob_area	미적분	8	7	0.875	275.3696625	61.51505	1116.2227299999995	1401.032626	8823	74442	83265	22.0	0.052938	2.23326	2.2861979999999997
x-ai/grok-4	xai	on	en	text_only	prob_area	수학1	11	10	0.9090909090909091	47.6855	30.0944	122.97415	165.71867000000003	11806	32635	44441	32.0	0.07083600000000001	0.97905	1.049886
x-ai/grok-4	xai	on	en	text_only	prob_area	수학2	11	10	0.9090909090909091	207.56192727272727	35.5262	987.9448500000001	1620.2981700000005	11711	138845	150556	34.0	0.07026600000000001	4.16535	4.235616
x-ai/grok-4	xai	on	en	text_only	prob_area	확률과통계	8	8	1.0	73.6376125	59.4888	158.26319499999997	169.23535899999996	8911	30482	39393	26.0	0.053466	0.9144599999999999	0.9679260000000002
x-ai/grok-4	xai	on	en	image_only	prob_area	기하	8	0	0.0	294.7317625	167.76315	749.22123	754.6012059999999	8474	103826	112300	0	0.05084399999999999	3.1147799999999997	3.1656239999999993
x-ai/grok-4	xai	on	en	image_only	prob_area	미적분	8	0	0.0	328.4463	194.90499999999997	789.2355449999999	845.6833489999999	8482	129282	137764	0	0.05089199999999999	3.8784599999999996	3.9293519999999997
x-ai/grok-4	xai	on	en	image_only	prob_area	수학1	11	5	0.45454545454545453	257.3808181818182	223.9491	673.3709	696.4096200000001	12694	144606	157300	14.0	0.076164	4.33818	4.414344
x-ai/grok-4	xai	on	en	image_only	prob_area	수학2	11	7	0.6363636363636364	367.1459545454545	45.0129	925.0011	952.5031	12802	201285	214087	22.0	0.076812	6.038550000000001	6.115362000000001
x-ai/grok-4	xai	on	en	image_only	prob_area	확률과통계	8	0	0.0	247.271325	187.86450000000002	588.9707649999999	610.980473	8474	90328	98802	0	0.05084399999999999	2.70984	2.760684
x-ai/grok-4	xai	on	en	text_fig	prob_area	기하	8	7	0.875	186.11035	70.35205	655.9170849999997	836.6702169999999	9552	82287	91839	22.0	0.057312	2.4686099999999995	2.525922
x-ai/grok-4	xai	on	en	text_fig	prob_area	미적분	8	8	1.0	136.78277500000002	41.02725	554.6850399999996	743.6955679999999	9080	58521	67601	26.0	0.05448	1.75563	1.81011
x-ai/grok-4	xai	on	en	text_fig	prob_area	수학1	11	11	1.0	66.55158181818182	27.1079	225.85309999999998	305.5215800000001	12320	37922	50242	36.0	0.07392000000000001	1.13766	1.2115799999999999
x-ai/grok-4	xai	on	en	text_fig	prob_area	수학2	11	10	0.9090909090909091	208.47451818181818	37.2106	970.7281499999999	1459.7655500000003	11711	114576	126287	34.0	0.07026600000000001	3.4372800000000003	3.5075459999999996
x-ai/grok-4	xai	on	en	text_fig	prob_area	확률과통계	8	8	1.0	84.8373375	53.296099999999996	244.35674499999996	269.521269	9425	33748	43173	26.0	0.05655	1.0124399999999998	1.0689899999999999
x-ai/grok-4	xai	on	ko	text_only	prob_area	기하	8	8	1.0	142.2881125	84.0606	363.42789999999997	370.94086	9421	59479	68900	26.0	0.05652600000000001	1.78437	1.840896
x-ai/grok-4	xai	on	ko	text_only	prob_area	미적분	8	7	0.875	142.7972	50.4902	492.20290499999976	593.1921009999999	9463	69338	78801	22.0	0.056778	2.08014	2.1369179999999997
x-ai/grok-4	xai	on	ko	text_only	prob_area	수학1	11	11	1.0	60.717609090909086	22.3194	192.59294999999997	263.12011	12680	40673	53353	36.0	0.07608000000000001	1.22019	1.29627
x-ai/grok-4	xai	on	ko	text_only	prob_area	수학2	11	10	0.9090909090909091	203.08015454545455	39.2579	935.25695	1547.3713100000004	12588	122068	134656	34.0	0.075528	3.66204	3.7375679999999996
x-ai/grok-4	xai	on	ko	text_only	prob_area	확률과통계	8	8	1.0	66.8110875	36.057500000000005	156.12368499999997	173.966657	9552	28594	38146	26.0	0.05731199999999999	0.85782	0.9151320000000001
x-ai/grok-4	xai	on	ko	image_only	prob_area	기하	8	0	0.0	274.3433875	169.69605	705.0032349999999	740.281527	8738	113001	121739	0	0.052428	3.3900300000000003	3.442458
x-ai/grok-4	xai	on	ko	image_only	prob_area	미적분	8	0	0.0	287.55737500000004	216.51605	745.8184099999999	822.2403219999999	8746	133445	142191	0	0.052475999999999995	4.00335	4.055826
x-ai/grok-4	xai	on	ko	image_only	prob_area	수학1	11	3	0.2727272727272727	220.0119909090909	103.2994	565.1592499999999	618.2120100000001	13066	118102	131168	8.0	0.07839600000000002	3.54306	3.621456
x-ai/grok-4	xai	on	ko	image_only	prob_area	수학2	11	5	0.45454545454545453	440.63188181818185	442.628	1254.84545	1606.0486100000003	13202	234794	247996	16.0	0.07921200000000002	7.043819999999999	7.123032
x-ai/grok-4	xai	on	ko	image_only	prob_area	확률과통계	8	0	0.0	247.1602	195.82995	623.2812599999999	675.5926519999999	8738	84377	93115	0	0.052428	2.53131	2.583738
x-ai/grok-4	xai	on	ko	text_fig	prob_area	기하	8	7	0.875	129.342475	92.07339999999999	317.5377399999999	347.17618799999997	10192	53413	63605	22.0	0.061152	1.6023900000000002	1.663542
x-ai/grok-4	xai	on	ko	text_fig	prob_area	미적분	8	7	0.875	188.70601249999999	60.3078	631.881725	661.773545	9720	95268	104988	22.0	0.058320000000000004	2.85804	2.91636
x-ai/grok-4	xai	on	ko	text_fig	prob_area	수학1	11	10	0.9090909090909091	77.77928181818181	31.1834	244.67745000000002	303.03541000000007	13194	41920	55114	32.0	0.07916400000000001	1.2576	1.3367639999999998
x-ai/grok-4	xai	on	ko	text_fig	prob_area	수학2	11	10	0.9090909090909091	111.08719090909092	45.7815	458.71715000000006	608.2595900000001	12588	60710	73298	34.0	0.075528	1.8213000000000001	1.8968280000000002
x-ai/grok-4	xai	on	ko	text_fig	prob_area	확률과통계	8	8	1.0	74.6137625	45.795649999999995	158.85517499999997	167.568635	10066	30104	40170	26.0	0.06039599999999999	0.9031199999999999	0.9635159999999999
x-ai/grok-4-fast	xai	off	en	text_only	prob_area	기하	8	8	1.0	18.6093875	15.712250000000001	39.865154999999994	43.64479099999999	3901	33529	37430	26.0	0.0015604000000000002	0.033529	0.03508940000000001
x-ai/grok-4-fast	xai	off	en	text_only	prob_area	미적분	8	8	1.0	21.386875	7.9888	76.09460999999996	102.55220199999998	3943	38398	42341	26.0	0.0015772000000000002	0.038398	0.0399752
x-ai/grok-4-fast	xai	off	en	text_only	prob_area	수학1	11	10	0.9090909090909091	11.941027272727274	4.421	40.52445	52.12345000000001	5132	31034	36166	32.0	0.0020528	0.031034	0.0330868
x-ai/grok-4-fast	xai	off	en	text_only	prob_area	수학2	11	10	0.9090909090909091	25.445854545454544	6.3593	113.94745	183.74341000000004	5019	65783	70802	34.0	0.0020076	0.065783	0.0677906
x-ai/grok-4-fast	xai	off	en	text_only	prob_area	확률과통계	8	7	0.875	13.6308375	5.88555	38.50399	38.507518000000005	4032	25207	29239	22.0	0.0016128000000000002	0.025207	0.026819799999999998
x-ai/grok-4-fast	xai	off	en	image_only	prob_area	기하	8	4	0.5	102.911875	118.5754	216.93667499999992	251.70637499999995	4514	167462	171976	12.0	0.0018056	0.167462	0.16926760000000002
x-ai/grok-4-fast	xai	off	en	image_only	prob_area	미적분	8	3	0.375	68.92841250000001	78.51525000000001	127.07366	131.18417200000002	5576	112502	118078	8.0	0.0022304	0.112502	0.1147324
x-ai/grok-4-fast	xai	off	en	image_only	prob_area	수학1	11	3	0.2727272727272727	44.09317272727273	29.0397	91.38345	93.09885	6203	105198	111401	10.0	0.0024812	0.10519800000000001	0.1076792
x-ai/grok-4-fast	xai	off	en	image_only	prob_area	수학2	11	3	0.2727272727272727	54.22029090909091	45.9174	132.4532	137.31344	6206	135160	141366	8.0	0.0024823999999999996	0.13516000000000003	0.1376424
x-ai/grok-4-fast	xai	off	en	image_only	prob_area	확률과통계	8	2	0.25	51.3075625	32.6413	110.49172999999999	115.285946	4514	85051	89565	5.0	0.0018056	0.085051	0.0868566
x-ai/grok-4-fast	xai	off	en	text_fig	prob_area	기하	8	8	1.0	20.0404125	15.50435	45.60445499999999	51.37209099999999	4672	36606	41278	26.0	0.0018688	0.036606	0.0384748
x-ai/grok-4-fast	xai	off	en	text_fig	prob_area	미적분	8	7	0.875	21.945600000000002	7.6421	83.51030999999995	113.28814199999998	4200	39758	43958	22.0	0.0016800000000000003	0.039758	0.041437999999999996
x-ai/grok-4-fast	xai	off	en	text_fig	prob_area	수학1	11	10	0.9090909090909091	11.563790909090908	4.3698	41.046949999999995	57.09003000000002	5646	29168	34814	32.0	0.0022584000000000003	0.029168	0.0314264
x-ai/grok-4-fast	xai	off	en	text_fig	prob_area	수학2	11	9	0.8181818181818182	27.196145454545455	4.6185	124.55064999999999	196.62829000000005	5019	70556	75575	30.0	0.0020076	0.07055600000000001	0.0725636
x-ai/grok-4-fast	xai	off	en	text_fig	prob_area	확률과통계	8	8	1.0	12.4133125	6.2555499999999995	33.603719999999996	35.362904	4546	21385	25931	26.0	0.0018184000000000002	0.021385	0.023203400000000002
x-ai/grok-4-fast	xai	off	ko	text_only	prob_area	기하	8	8	1.0	21.3941	17.1952	44.480025	44.609525	4421	37628	42049	26.0	0.0017684000000000003	0.037628	0.0393964
x-ai/grok-4-fast	xai	off	ko	text_only	prob_area	미적분	8	7	0.875	26.545749999999998	9.854949999999999	98.71300999999994	131.48348199999995	4463	50774	55237	22.0	0.0017852000000000002	0.050774	0.05255920000000001
x-ai/grok-4-fast	xai	off	ko	text_only	prob_area	수학1	11	11	1.0	17.294027272727273	5.743	68.8644	102.26200000000003	5847	45827	51674	36.0	0.0023388000000000003	0.04582699999999999	0.04816580000000001
x-ai/grok-4-fast	xai	off	ko	text_only	prob_area	수학2	11	10	0.9090909090909091	39.05378181818182	7.1735	185.34805	310.0828900000001	5734	100187	105921	34.0	0.0022936000000000002	0.10018700000000001	0.1024806
x-ai/grok-4-fast	xai	off	ko	text_only	prob_area	확률과통계	8	8	1.0	12.918687499999999	7.27215	33.518539999999994	38.159147999999995	4552	21798	26350	26.0	0.0018208000000000002	0.021798	0.0236188
x-ai/grok-4-fast	xai	off	ko	image_only	prob_area	기하	8	3	0.375	89.802325	77.36449999999999	172.74301499999999	187.30780299999998	5026	139063	144089	9.0	0.0020104	0.13906300000000002	0.14107340000000002
x-ai/grok-4-fast	xai	off	ko	image_only	prob_area	미적분	8	3	0.375	98.43543749999999	56.117999999999995	311.4890599999998	402.6179719999999	6082	125076	131158	8.0	0.0024327999999999997	0.125076	0.1275088
x-ai/grok-4-fast	xai	off	ko	image_only	prob_area	수학1	11	3	0.2727272727272727	41.19308181818182	30.031	125.5157	141.05306000000002	7979	85288	93267	9.0	0.0031916	0.085288	0.0884796
x-ai/grok-4-fast	xai	off	ko	image_only	prob_area	수학2	11	5	0.45454545454545453	33.49242727272727	25.2954	78.66364999999999	90.49905000000001	6910	78545	85455	15.0	0.002764	0.07854499999999998	0.08130899999999999
x-ai/grok-4-fast	xai	off	ko	image_only	prob_area	확률과통계	8	3	0.375	33.6356125	25.12405	82.20329499999997	99.55217899999998	5026	51980	57006	8.0	0.0020104	0.05198	0.0539904
x-ai/grok-4-fast	xai	off	ko	text_fig	prob_area	기하	8	8	1.0	21.4228125	18.50975	52.99424499999998	61.627008999999994	5189	38111	43300	26.0	0.0020756	0.038111	0.0401866
x-ai/grok-4-fast	xai	off	ko	text_fig	prob_area	미적분	8	7	0.875	32.185362500000004	10.98085	126.14719499999993	171.12703899999997	4719	57787	62506	22.0	0.0018876000000000003	0.057787000000000005	0.05967460000000001
x-ai/grok-4-fast	xai	off	ko	text_fig	prob_area	수학1	11	11	1.0	17.38438181818182	5.3252	66.4023	67.16542	6359	41786	48145	36.0	0.0025436	0.041786000000000004	0.0443296
x-ai/grok-4-fast	xai	off	ko	text_fig	prob_area	수학2	11	11	1.0	13.612554545454545	7.8118	41.416650000000004	48.45797000000001	5734	32756	38490	38.0	0.0022936000000000002	0.032756	0.0350496
x-ai/grok-4-fast	xai	off	ko	text_fig	prob_area	확률과통계	8	8	1.0	13.421275	8.6671	31.307705	32.45394099999999	5064	21152	26216	26.0	0.0020256	0.021152	0.023177600000000003
x-ai/grok-4-fast	xai	on	en	text_only	prob_area	기하	8	8	1.0	20.5969125	13.44645	56.25987499999998	66.77597499999999	4557	37912	42469	26.0	0.0018228	0.037912	0.0397348
x-ai/grok-4-fast	xai	on	en	text_only	prob_area	미적분	8	8	1.0	19.00075	9.16355	59.51243999999997	77.10248799999998	4599	32598	37197	26.0	0.0018396	0.032598	0.0344376
x-ai/grok-4-fast	xai	on	en	text_only	prob_area	수학1	11	10	0.9090909090909091	10.228027272727273	4.0349	34.8804	48.880240000000015	5998	27344	33342	32.0	0.0023992	0.027343999999999997	0.029743199999999997
x-ai/grok-4-fast	xai	on	en	text_only	prob_area	수학2	11	11	1.0	21.52802727272727	5.6908	95.65935	148.88675000000006	5903	51772	57675	38.0	0.0023612000000000004	0.051772	0.0541332
x-ai/grok-4-fast	xai	on	en	text_only	prob_area	확률과통계	8	8	1.0	14.0950375	7.11235	41.08215999999999	44.35659199999999	4687	20356	25043	26.0	0.0018748	0.020356	0.0222308
x-ai/grok-4-fast	xai	on	en	image_only	prob_area	기하	8	3	0.375	74.0417625	90.0352	123.94153999999999	129.282148	5170	119208	124378	9.0	0.002068	0.11920800000000001	0.121276
x-ai/grok-4-fast	xai	on	en	image_only	prob_area	미적분	8	3	0.375	77.2631125	89.40735	143.97725999999997	154.024892	5178	136994	142172	8.0	0.0020712	0.13699399999999998	0.1390652
x-ai/grok-4-fast	xai	on	en	image_only	prob_area	수학1	11	2	0.18181818181818182	74.66179090909091	48.1267	257.406	401.7226400000001	8112	111970	120082	7.0	0.003244800000000001	0.11197000000000001	0.1152148
x-ai/grok-4-fast	xai	on	en	image_only	prob_area	수학2	11	4	0.36363636363636365	48.6097	40.429	111.7777	128.18674000000001	7090	119130	126220	11.0	0.002836000000000001	0.11913000000000001	0.12196599999999998
x-ai/grok-4-fast	xai	on	en	image_only	prob_area	확률과통계	8	2	0.25	64.6227875	32.5221	148.24057499999998	156.512755	5170	104849	110019	7.0	0.002068	0.104849	0.10691699999999998
x-ai/grok-4-fast	xai	on	en	text_fig	prob_area	기하	8	8	1.0	22.519275	15.1263	59.13098999999998	68.988278	5328	40249	45577	26.0	0.0021312	0.040249	0.0423802
x-ai/grok-4-fast	xai	on	en	text_fig	prob_area	미적분	8	7	0.875	25.6811875	8.313500000000001	99.76876999999993	134.56599399999996	4856	44890	49746	22.0	0.0019424000000000002	0.04489	0.046832399999999996
x-ai/grok-4-fast	xai	on	en	text_fig	prob_area	수학1	11	10	0.9090909090909091	17.448981818181817	4.1563	74.25305	77.37093000000002	6512	41412	47924	32.0	0.0026048000000000004	0.041412000000000004	0.044016799999999995
x-ai/grok-4-fast	xai	on	en	text_fig	prob_area	수학2	11	10	0.9090909090909091	19.18869090909091	7.6859	79.4392	123.32168000000006	5903	47727	53630	34.0	0.0023612000000000004	0.047727	0.0500882
x-ai/grok-4-fast	xai	on	en	text_fig	prob_area	확률과통계	8	8	1.0	12.0879375	5.67235	32.703894999999996	33.388298999999996	5201	21353	26554	26.0	0.0020804000000000005	0.021352999999999997	0.0234334
x-ai/grok-4-fast	xai	on	ko	text_only	prob_area	기하	8	8	1.0	36.023112499999996	15.00665	123.71391999999992	160.15614399999993	5197	62495	67692	26.0	0.0020788	0.06249500000000001	0.0645738
x-ai/grok-4-fast	xai	on	ko	text_only	prob_area	미적분	8	8	1.0	19.105050000000002	10.41575	59.67831499999997	77.10358299999999	5239	35822	41061	26.0	0.0020956	0.03582200000000001	0.0379176
x-ai/grok-4-fast	xai	on	ko	text_only	prob_area	수학1	11	10	0.9090909090909091	20.345309090909094	5.3045	85.70870000000001	125.19478000000004	6872	52025	58897	32.0	0.0027488	0.052025	0.054773800000000004
x-ai/grok-4-fast	xai	on	ko	text_only	prob_area	수학2	11	10	0.9090909090909091	36.13111818181818	8.1384	169.81815	280.7880300000001	6780	82040	88820	34.0	0.002712	0.08204	0.084752
x-ai/grok-4-fast	xai	on	ko	text_only	prob_area	확률과통계	8	8	1.0	14.309275000000001	7.3817	39.094804999999994	45.609761	5328	20402	25730	26.0	0.0021312	0.020402	0.0225332
x-ai/grok-4-fast	xai	on	ko	image_only	prob_area	기하	8	3	0.375	64.982975	61.441649999999996	142.47598999999997	156.84071799999998	5810	102770	108580	8.0	0.002324	0.10276999999999999	0.105094
x-ai/grok-4-fast	xai	on	ko	image_only	prob_area	미적분	8	5	0.625	58.3308	54.68645	115.29297499999998	123.325475	5818	99258	105076	14.0	0.0023272	0.09925800000000001	0.10158519999999999
x-ai/grok-4-fast	xai	on	ko	image_only	prob_area	수학1	11	4	0.36363636363636365	48.94824545454546	45.8317	109.69175	119.31907000000001	7943	113516	121459	12.0	0.0031772000000000002	0.113516	0.11669320000000002
x-ai/grok-4-fast	xai	on	ko	image_only	prob_area	수학2	11	5	0.45454545454545453	83.7479	19.9341	285.43885	389.52561000000014	10055	137944	147999	15.0	0.004022	0.137944	0.14196599999999998
x-ai/grok-4-fast	xai	on	ko	image_only	prob_area	확률과통계	8	2	0.25	46.215112500000004	43.90675	92.57037999999999	97.75351599999999	5810	75491	81301	5.0	0.002324	0.075491	0.077815
x-ai/grok-4-fast	xai	on	ko	text_fig	prob_area	기하	8	8	1.0	18.9757125	13.83375	45.64539999999999	50.32531999999999	5968	33669	39637	26.0	0.0023872	0.033669000000000004	0.0360562
x-ai/grok-4-fast	xai	on	ko	text_fig	prob_area	미적분	8	8	1.0	29.445400000000003	9.71125	116.42905999999994	157.54493199999996	5496	53264	58760	26.0	0.0021984	0.053264	0.0554624
x-ai/grok-4-fast	xai	on	ko	text_fig	prob_area	수학1	11	11	1.0	18.745145454545455	5.1854	76.6977	119.30570000000003	7386	44691	52077	36.0	0.0029544000000000003	0.044691	0.04764539999999999
x-ai/grok-4-fast	xai	on	ko	text_fig	prob_area	수학2	11	10	0.9090909090909091	14.866054545454546	7.6059	46.949349999999995	53.100350000000006	6780	36067	42847	34.0	0.002712	0.036067	0.038779
x-ai/grok-4-fast	xai	on	ko	text_fig	prob_area	확률과통계	8	8	1.0	12.3655625	6.993	32.79229499999999	37.19957899999999	5842	19394	25236	26.0	0.0023368	0.019394	0.0217308
